Graph,Algorithm,Avg_Time_s,Std_Dev,Min_Time_s,Max_Time_s,Speedup_vs_Trad,Speedup_vs_Sparse
wiki-Talk.txt,LA_BFS_GPU_Sparse,1.0140939553578694,0.10937245783061299,0.8773400783538818,1.1450591087341309,1.0,1.0
wiki-Talk.txt,LA_BFS_GPU_Sparse_Optimized,0.9976286888122559,0.12194205905024992,0.8619282245635986,1.1576409339904785,1.0165044036225708,1.0165044036225708
