Graph,Algorithm,Avg_Time_s,Std_Dev,Min_Time_s,Max_Time_s,Speedup_vs_Trad,Speedup_vs_Sparse
loc-brightkite_edges.txt,Traditional_BFS,0.27863311767578125,0.14464169805601648,0.16122984886169434,0.48240089416503906,1.0,0.5448317976871754
loc-brightkite_edges.txt,LA_BFS_GPU_Sparse,0.15180818239847818,0.14591035627364166,0.04842257499694824,0.3581564426422119,1.8354288502341916,1.0
loc-brightkite_edges.txt,LA_BFS_GPU_Sparse_Optimized,0.09912371635437012,0.09871364146332208,0.028655529022216797,0.2387237548828125,2.8109631874541496,1.531502126653117
