Graph,Algorithm,Avg_Time_s,Std_Dev,Min_Time_s,Max_Time_s,Speedup_vs_Trad,Speedup_vs_Sparse
web-Google.txt,Traditional_BFS,1.721136490503947,0.10185622555106175,1.6032073497772217,1.851736068725586,1.0,0.41345687881867166
web-Google.txt,LA_BFS_GPU_Sparse,0.7116157213846842,0.03399447516511941,0.6776506900787354,0.758063793182373,2.4186319087426926,1.0
web-Google.txt,LA_BFS_GPU_Sparse_Optimized,0.36108628908793133,0.009593619508346252,0.35362982749938965,0.3746306896209717,4.7665517703576326,1.9707636176996806
