Graph,Algorithm,Avg_Time_s,Std_Dev,Min_Time_s,Max_Time_s,Speedup_vs_Trad,Speedup_vs_Sparse
email-EuAll.txt,Traditional_BFS,0.15452941258748373,0.09144476348106328,0.0844566822052002,0.28369641304016113,1.0,1.0288701573211687
email-EuAll.txt,LA_BFS_GPU_Sparse,0.15899070103963217,0.07707736681447767,0.10079312324523926,0.26790904998779297,0.9719399409966979,1.0
email-EuAll.txt,LA_BFS_GPU_Sparse_Optimized,0.10616898536682129,0.026072968855963632,0.07549118995666504,0.13922381401062012,1.4555042798381634,1.4975249173787255
