Graph,Algorithm,Avg_Time_s,Std_Dev,Iterations,Min_Time_s,Max_Time_s,Speedup_vs_Trad,Speedup_vs_Sparse
loc-brightkite_edges.txt,Traditional_PageRank,6.499683698018392,0.4378712593030572,54.0,6.114243984222412,7.1121344566345215,1.0,0.020773040046439845
loc-brightkite_edges.txt,LA_PageRank_GPU_Sparse,0.13501818974812826,0.13311309290756154,54.0,0.039351463317871094,0.3232600688934326,48.13931893282916,1.0
loc-brightkite_edges.txt,LA_PageRank_GPU_Sparse_Optimized,0.05139915148417155,0.038883715820026934,54.0,0.02338242530822754,0.10638570785522461,126.4550777656316,2.6268563945011296
