Graph,Algorithm,Avg_Time_s,Std_Dev,Iterations,Min_Time_s,Max_Time_s,Speedup_vs_Trad,Speedup_vs_Sparse
web-Google.txt,Traditional_PageRank,128.49240295092264,2.8791276798323535,61.0,124.5700843334198,131.3999378681183,1.0,0.0026666285685681217
web-Google.txt,LA_PageRank_GPU_Sparse,0.34264151255289715,0.08975756114555251,61.0,0.27904725074768066,0.4695777893066406,375.00535762165106,1.0
web-Google.txt,LA_PageRank_GPU_Sparse_Optimized,0.07139825820922852,0.02084746806080025,87.33333333333333,0.05652284622192383,0.10088062286376953,1799.6573890413824,4.799017807252465
