Graph,Algorithm,Avg_Time_s,Std_Dev,Min_Time_s,Max_Time_s,Speedup_vs_Trad,Speedup_vs_Sparse
twitter_combined.txt,Traditional_BFS,0.2827761173248291,0.0969940056507005,0.21400856971740723,0.41994619369506836,1.0,0.46081991553468704
twitter_combined.txt,LA_BFS_GPU_Sparse,0.1303088665008545,0.12083774052856595,0.044499874114990234,0.30119872093200684,2.170045100676053,1.0
twitter_combined.txt,LA_BFS_GPU_Sparse_Optimized,0.09025049209594727,0.08900979977561821,0.025362491607666016,0.216109037399292,3.133236293317976,1.4438576840370054
