Graph,Algorithm,Avg_Time_s,Std_Dev,Iterations,Min_Time_s,Max_Time_s,Speedup_vs_Trad,Speedup_vs_Sparse
email-EuAll.txt,Traditional_PageRank,8.359495480855307,0.3582949826017836,43.0,8.037360906600952,8.859288215637207,1.0,0.012666732429039856
email-EuAll.txt,LA_PageRank_GPU_Sparse,0.10588749249776204,0.10726790538594733,43.0,0.029375553131103516,0.2575852870941162,78.94695854689341,1.0
email-EuAll.txt,LA_PageRank_GPU_Sparse_Optimized,0.04837139447530111,0.031697076393848424,55.0,0.02504253387451172,0.0931851863861084,172.81898881628777,2.1890518899931486
